0.8234017234419142,0.8049279721460164
0.570230238924675,0.032337391350711675
0.45346114564893736,0.24362195807084797
0.2305634249360874,0.046367509584574806
0.25218911601233296,0.16281483411564612
0.7071890109468958,0.06350494473286594
0.1416389524772489,0.07776367033996778
0.2834998391387086,0.29319232708610976
0.9378768518691851,0.4885309309363737
0.382511347067758,0.7362959760919436
0.21717911819325175,0.922501717655129
0.03878857133275049,0.8324363728408938
0.3090994189791837,0.7239989940612621
0.502549966052892,0.8817263837202329
0.035662976598125895,0.7421217369846352
0.7185017245457045,0.28854652841320527
0.900376889916445,0.05940988972128414
0.325788852953786,0.4531938463114429
0.8801008098577584,0.836136614750504
0.6363106251466693,0.6542618787811708
0.41507884424644315,0.8670861580757574
0.21482594810652833,0.7935847313172175
0.00016240380656706854,0.9019983980656711
0.36771795835637533,0.5924216186059624
0.9197834963162659,0.07193040176292231
0.08641318501590312,0.7489810621180739
0.6314151841786917,0.07124308463252649
0.05065411647737361,0.9445600094075765
0.18516553385572754,0.6489451623672401
0.7661157155489503,0.3959705499071271
0.07498950122717718,0.625949836482278
0.604631982745284,0.9963056678622997
0.42968951522719034,0.4916213819218156
0.08054215854238544,0.453400729495797
0.9342425955536398,0.4960107908536997
0.5816652627820981,0.7312020985205228
0.5436388212071281,0.6848170550649325
0.0182608567072563,0.2868241822435562
0.9512476111089706,0.9729966512660568
0.8669078241205603,0.8138942946762782
0.4910713818578397,0.5550593871392413
0.5951868035463344,0.45697998648483207
0.7629704601868136,0.2919802523261542
0.3372904609165004,0.5382705169810587
0.6108747876395401,0.23824132381395402
0.5992817492340365,0.3072392505440735
0.8356599831891424,0.1269881533251872
0.9404458926142373,0.6878698740915857
0.47604367210035625,0.41456997424069675
0.7190983896217551,0.5912031830568226
0.35206733774490073,0.9383076505599331
0.9289056881651575,0.5199830613226495
0.6787681103341102,0.9860101124165708
0.6140961809960297,0.7755951093418787
0.9740121443305024,0.3413318203977356
0.47891710206714677,0.572443698444792
0.2379738540186045,0.0987538326062315
0.8305452762731368,0.8020236899339594
0.9880581504727288,0.7966590194673171
0.9517890422598948,0.12687146105840386
0.09500493016854439,0.855010117114873
0.6316843404107199,0.2550424180895128
0.9343610912891054,0.5446264693519386
0.9201093552808638,0.5069321415845814
0.5885648593451388,0.3348785784443664
0.0488001549152437,0.9698527484993243
0.4439560677548984,0.607195138673834
0.558199559186483,0.3219991174034408
0.4186945152097178,0.6547105686287733
0.6952897796473152,0.9081064018844233
0.8899192150414031,0.3284046409110516
0.48698691545747474,0.8441379390434532
0.34089981629087285,0.019921575367663924
0.9242205861877908,0.6127216526417103
0.4378643542096443,0.7026046650210317
0.6504843469232949,0.7864805784037767
0.848552450112417,0.2304604885556647
0.7313031912666067,0.3981166522960271
0.7643753970881796,0.7910594332027528
0.7904989633505982,0.7556502016628236
0.0692159227111181,0.10812849093077992
0.4477802349368588,0.049533404152628524
0.9050918601761104,0.09162769223924994
